Date,Open,High,Low,Close,Volume
2021-01-05,52.05865873217108,52.05865873217108,51.527450232861156,51.603336334228516,1063270
2021-01-06,51.60333672122679,53.12108191890993,51.60333672122679,52.36220932006836,3676277
2021-01-07,52.74164561948915,52.969309715037,52.13454522452051,52.36220932006836,1573151
2021-01-08,52.51397834935688,52.89341462583992,51.830997683477904,52.21043395996094,2030194
2021-01-11,52.589870656020715,54.942374431036846,52.51397876832813,54.2593879699707,6830730
2021-01-12,54.25938665534068,54.86648700374319,53.196963940505285,53.272850036621094,3530584
2021-01-13,54.10761598539668,55.09414684213374,53.57640171816456,54.638824462890625,4651907
2021-01-14,54.714711469371046,59.116174717838454,54.63882536986056,56.991329193115234,13944900
2021-01-15,58.58495491313972,62.15165915092618,57.59842413312555,59.950927734375,25230603
2021-01-18,59.57149981275017,61.46868133544922,56.536009376431686,61.46868133544922,11938954
2021-01-19,61.54456252426838,62.075776782051435,59.19205878190934,59.571495056152344,11992455
2021-01-20,59.9509301597244,60.25448033113895,55.39769495772001,56.38423156738281,9897379
2021-01-21,57.37076154973171,58.0537479780088,55.77713041024375,57.44664764404297,6302408
2021-01-22,57.14310738668772,58.28141625263976,56.611893108733796,57.370765686035156,3721423
2021-01-25,57.901975644513115,57.901975644513115,55.853016364808425,56.61188888549805,3024271
2021-01-26,56.839553047521775,58.05374792459848,55.8530164531694,56.15656661987305,4507010
2021-01-27,56.83955666859258,57.21899295371037,56.080684098357,57.06721496582031,2379868
2021-01-28,55.54946967224352,56.30834224038749,54.03172453595557,54.10761642456055,5261352
2021-01-29,54.942377959473156,55.1700362679568,54.18350535171728,54.33527755737305,2640249
2021-02-01,54.942374431036846,54.942374431036846,52.81752894988399,54.2593879699707,2740582
2021-02-02,54.562938807499286,55.018261190438025,53.955838437088815,54.10761642456055,1593718
2021-02-03,54.259384546854136,56.156565824716175,54.259384546854136,55.47357940673828,2533967
2021-02-04,56.308338808355934,56.99132523600466,55.92890254741084,56.15656661987305,4072242
2021-02-05,56.46011766280196,57.59842646330306,56.15656749138741,56.38423156738281,3813941
2021-02-17,58.58495800836178,60.86157563754275,58.053749544114766,60.10270309448242,11287011
2021-02-18,60.55803212408363,60.63391822153474,59.040287016108984,60.33036804199219,4789917
2021-02-19,59.87504648498917,63.36585912304142,59.57149630130241,63.1381950378418,9680556
2021-02-22,66.85667583800196,69.43684387207031,66.47723953269009,69.43684387207031,16377800
2021-02-23,69.81628032191176,71.56168964585498,67.53966248532768,68.98152160644531,19489730
2021-02-24,68.9056302886737,70.42337539820628,68.22264383143643,68.45030212402344,8416281
2021-02-25,69.74039407426751,69.81628017738217,68.29853495613473,69.43684387207031,5591823
2021-02-26,67.91909762849474,69.28507062295203,67.61554743086663,68.82974243164062,4684440
2021-03-02,69.81628008505963,70.57515269467984,67.539662256199,67.76732635498047,5692578
2021-03-03,67.16023123842061,67.91910390778129,64.50417689565822,65.79425811767578,7130401
2021-03-04,65.18714798469725,65.49069813834558,63.745289097170854,64.12472534179688,7108757
2021-03-05,63.36585388599517,65.64247139088123,63.062303727396156,65.18714904785156,4346202
