Date,Open,High,Low,Close,Volume
2021-01-05,9.22,9.22,9.2,9.2,3000
2021-01-06,9.0,9.0,9.0,9.0,2000
2021-01-07,9.0,9.0,9.0,9.0,1000
2021-01-08,9.0,9.0,9.0,9.0,6000
2021-01-11,,,,,0
2021-01-12,,,,,0
2021-01-13,,,,,0
2021-01-14,,,,,0
2021-01-15,,,,,0
2021-01-18,,,,,0
2021-01-19,,,,,0
2021-01-20,,,,,0
2021-01-21,8.88,8.88,8.88,8.88,1000
2021-01-22,,,,,0
2021-01-25,,,,,0
2021-01-26,7.9,7.9,7.9,7.9,1000
2021-01-27,7.9,7.9,7.9,7.9,1000
2021-01-28,8.0,8.0,8.0,8.0,10000
2021-01-29,8.6,8.6,8.6,8.6,1000
2021-02-01,9.2,9.2,9.2,9.2,1000
2021-02-02,9.2,9.45,9.2,9.45,11000
2021-02-03,9.45,9.45,9.45,9.45,2000
2021-02-04,8.6,8.6,8.6,8.6,2000
2021-02-05,8.55,8.55,7.77,7.77,2000
2021-02-17,,,,,0
2021-02-18,,,,,0
2021-02-19,,,,,0
2021-02-22,,,,,0
2021-02-23,,,,,0
2021-02-24,,,,,0
2021-02-25,,,,,0
2021-02-26,,,,,0
2021-03-02,,,,,0
2021-03-03,,,,,0
2021-03-04,,,,,0
2021-03-05,,,,,0
2021-03-08,,,,,0
2021-03-09,,,,,0
2021-03-10,,,,,0
2021-03-11,7.01,7.01,7.01,7.01,1000
2021-03-12,6.33,6.33,6.33,6.33,1000
2021-03-15,5.72,5.72,5.72,5.72,2000
2021-03-16,5.21,5.21,5.21,5.21,4000
2021-03-17,5.73,5.73,5.73,5.73,2000
2021-03-18,6.3,6.3,6.3,6.3,3000
2021-03-19,6.93,6.93,6.93,6.93,4000
2021-03-22,,,,,0
2021-03-23,8.38,8.38,8.0,8.0,34000
2021-03-24,8.0,8.0,8.0,8.0,9000
2021-03-25,8.0,8.0,8.0,8.0,2000
2021-03-26,8.8,8.8,8.8,8.8,4000
2021-03-29,9.68,9.68,9.68,9.68,17000
2021-03-30,10.6,10.6,10.6,10.6,10000
2021-03-31,11.65,11.65,11.65,11.65,9000
2021-04-01,12.8,12.8,12.8,12.8,29000
2021-04-06,14.05,14.05,14.05,14.05,19000
2021-04-07,15.45,15.45,15.0,15.0,227000
2021-04-08,16.5,16.5,14.2,14.2,145000
2021-04-09,14.2,14.2,12.8,12.8,182000
2021-04-12,14.05,14.05,14.05,14.05,100000
2021-04-13,13.0,13.1,13.0,13.1,30000
2021-04-14,13.0,13.0,13.0,13.0,3000
2021-04-15,11.7,11.7,11.7,11.7,37000
2021-04-16,12.85,12.85,12.8,12.8,73000
2021-04-19,11.7,13.2,11.7,13.2,15000
2021-04-20,13.2,13.3,13.2,13.3,12000
2021-04-21,12.1,12.1,12.1,12.1,81000
2021-04-22,12.1,12.1,10.9,10.9,108000
2021-04-23,10.9,11.4,10.9,11.4,9000
2021-04-26,11.4,11.4,10.3,10.3,82000
2021-04-27,9.62,9.62,9.5,9.5,28000
2021-04-28,9.5,10.45,9.5,10.45,132000
2021-04-29,10.8,11.45,10.8,11.45,108000
2021-05-03,12.55,12.55,12.55,12.55,114000
2021-05-04,13.0,13.0,11.3,11.3,79000
2021-05-05,11.5,12.4,11.5,12.4,10000
2021-05-06,11.2,11.2,11.2,11.2,8000
2021-05-07,11.2,11.2,10.4,10.5,11000
2021-05-10,10.5,10.5,10.5,10.5,15000
2021-05-11,10.5,10.5,9.52,9.61,7000
2021-05-12,9.02,9.02,8.65,8.65,9000
2021-05-13,8.65,8.65,8.65,8.65,5000
2021-05-14,8.66,8.66,8.66,8.66,7000
2021-05-17,7.86,7.86,7.8,7.86,9000
2021-05-18,,,,,1000
2021-05-19,8.59,8.59,7.25,8.49,17000
2021-05-20,7.71,7.71,7.71,7.71,1000
2021-05-21,7.71,7.75,7.71,7.75,7000
2021-05-24,7.21,7.21,7.21,7.21,2000
2021-05-25,7.92,7.93,7.9,7.93,8000
2021-05-26,8.72,8.72,8.72,8.72,14000
2021-05-27,9.48,9.59,9.47,9.59,89000
2021-05-28,9.59,10.5,9.59,10.4,79000
2021-05-31,11.0,11.05,10.0,10.0,54000
2021-06-01,9.6,9.65,9.6,9.65,4000
2021-06-02,9.6,9.6,9.6,9.6,8000
2021-06-03,9.55,9.55,9.01,9.01,11000
2021-06-04,8.12,8.12,8.12,8.12,1000
2021-06-07,8.12,8.2,8.12,8.2,12000
2021-06-08,,,,,0
2021-06-09,7.7,7.7,7.7,7.7,15000
2021-06-10,7.7,8.47,7.7,8.47,10000
2021-06-11,8.5,9.0,8.5,8.6,7000
2021-06-15,8.7,8.7,8.7,8.7,6000
2021-06-16,7.91,8.9,7.91,8.9,11000
2021-06-17,8.05,8.05,8.05,8.05,1000
2021-06-18,8.08,8.13,8.08,8.13,2000
2021-06-21,8.93,8.93,8.93,8.93,4000
2021-06-22,,,,,0
2021-06-23,9.35,9.35,9.2,9.2,9000
2021-06-24,9.35,9.35,8.35,8.35,5000
2021-06-25,8.8,8.8,8.36,8.8,31000
2021-06-28,8.51,8.51,8.3,8.3,5000
2021-06-29,8.99,8.99,8.99,8.99,1000
2021-06-30,8.22,8.22,8.22,8.22,1000
2021-07-01,8.02,8.8,8.02,8.8,8000
2021-07-02,8.33,8.33,8.33,8.33,2000
2021-07-05,8.33,8.33,7.71,7.71,5000
2021-07-06,8.48,8.48,8.48,8.48,22000
2021-07-07,8.48,9.32,8.48,9.32,84000
2021-07-08,9.5,9.5,9.5,9.5,71000
2021-07-09,9.45,10.0,9.31,9.31,19000
2021-07-12,9.31,9.31,8.89,8.89,5000
2021-07-13,,,,,0
2021-07-14,,,,,0
2021-07-15,8.88,8.88,8.24,8.31,10000
2021-07-16,8.21,8.31,8.21,8.31,19000
2021-07-19,,,,,1000
2021-07-20,8.31,8.31,7.92,8.29,3000
2021-07-21,7.71,8.26,7.71,8.26,2000
2021-07-22,8.27,8.52,8.27,8.52,9000
2021-07-23,8.52,8.52,8.52,8.52,1000
2021-07-26,8.52,8.52,8.05,8.05,8000
2021-07-27,8.0,8.05,8.0,8.05,4000
2021-07-28,7.61,8.2,7.61,8.2,5000
2021-07-29,7.9,7.9,7.9,7.9,1000
2021-07-30,7.9,7.9,7.9,7.9,26000
2021-08-02,7.34,7.42,7.34,7.42,11000
2021-08-03,,,,,0
2021-08-04,,,,,0
2021-08-05,7.3,7.3,7.3,7.3,6000
2021-08-06,7.3,7.3,7.3,7.3,2000
2021-08-09,7.06,7.06,7.06,7.06,2000
2021-08-10,,,,,0
2021-08-11,7.65,7.65,7.65,7.65,1000
2021-08-12,7.5,7.62,7.16,7.16,5000
2021-08-13,7.19,7.19,7.19,7.19,1000
2021-08-16,7.19,7.87,7.19,7.87,9000
2021-08-17,7.91,7.94,7.91,7.94,2000
2021-08-18,7.17,7.17,7.17,7.17,1000
2021-08-19,7.17,7.17,7.17,7.17,2000
2021-08-20,,,,,0
2021-08-23,7.01,7.8,7.01,7.8,7000
2021-08-24,,,,,1000
2021-08-25,7.1,7.13,7.1,7.13,3000
2021-08-26,7.8,7.84,7.8,7.84,14000
2021-08-27,7.8,7.8,7.25,7.8,20000
2021-08-30,7.15,7.15,7.15,7.15,1000
2021-08-31,7.18,7.23,7.18,7.23,9000
2021-09-01,7.51,7.51,7.5,7.5,8000
2021-09-02,7.5,7.55,7.5,7.55,2000
2021-09-03,,,,,0
2021-09-06,7.16,7.6,7.16,7.6,4000
2021-09-07,,,,,0
2021-09-08,7.93,7.93,7.18,7.6,3000
2021-09-09,7.6,7.6,7.15,7.15,4000
2021-09-10,7.15,7.15,7.15,7.15,4000
2021-09-13,7.49,7.49,7.39,7.39,2000
2021-09-14,7.39,7.39,7.39,7.39,1000
2021-09-15,7.39,7.39,7.39,7.39,3000
2021-09-16,7.39,7.39,7.39,7.39,2000
2021-09-17,7.39,7.39,7.04,7.04,3000
2021-09-22,7.1,7.1,7.1,7.1,1000
2021-09-23,,,,,0
2021-09-24,6.66,7.1,6.66,7.1,3000
2021-09-27,,,,,0
2021-09-28,7.39,7.39,7.39,7.39,4000
2021-09-29,,,,,0
2021-09-30,,,,,0
2021-10-01,,,,,0
2021-10-04,,,,,1000
2021-10-05,,,,,1000
2021-10-06,7.01,7.12,6.9,7.09,10000
2021-10-07,,,,,0
2021-10-08,,,,,1000
2021-10-12,,,,,3000
2021-10-13,7.09,7.09,7.09,7.09,2000
